"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99113","count.99913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.11321","count.11322","count.11323","count.19113","count.19913","count.99911","count.99912","count.19911","count.19912","count.91211","count.91212","count.91213","count.92211","count.92212","count.92213","count.99111","count.99112","count.99211","count.99212","count.99213","NUTS_ID"
1,457117,52619,2347063,3244,20,14795,1081,28,4583,2614,516,37954,2683,178,13013,235585,79222,535610,1090,46,672,32356,25732,50328,257,438,12411,3668,349,72808,413,49,8704,28,78,2321,143,127,12350,66,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF3"
2,1442472,332970,6177839,0,0,0,98694,12791,555590,2764,2,2234,30907,5837,166658,22227,6826,274604,2942,554,37171,0,0,0,198,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179689,44729,879981,13,14,1723,641,106,1003,952,579,29235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF4"
3,10620954,1481144,44177744,50538,263,127169,1676830,230903,4983241,13696,5324,375563,144987,23154,635068,1688805,525209,9993954,157878,38490,661052,17291,14834,274508,114180,22671,681546,11805,4897,89475,324,4,2168,58670,33505,418506,12386,1592,115631,0,4818,0,0,0,0,0,0,0,0,0,0,0,0,20,30,734,46,2422,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF5"
4,473438,104051,1570333,0,0,0,61623,17794,147664,0,0,0,17868,4775,80489,18359,10778,114090,1343,767,5924,0,0,0,7596,3424,25160,57130,11292,166151,7173,1288,26162,7758,1180,22827,119,1,172,2514,10443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447,318,203,517,217,11269,918,20973,2647,315,6893,584,31,77,5,1657,"ITF6"
