"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99913","NUTS_ID"
1,4610,262,154560,327,122,3066,636,335,4469,110797,15491,2040575,14423,3342,105720,12643,3061,136182,11199,881,169754,5873,999,47518,1330,104,20629,25869,4089,253767,1779,772,22001,5922,1190,115796,366,"ES51"
