"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,573671,30394,968277,277719,13353,584440,338,97,1512,3936236,259431,8390527,1513290,72960,3683280,33448,6552,163430,"PL21"
2,206533,11026,166662,107331,6499,219311,3261,227,9978,495774,47880,946858,165461,14870,463190,20807,3565,93174,"PL72"
3,735305,53966,2252700,336871,26566,1270159,376,0,2752,13316329,1126716,29073815,6423834,511990,20447776,225267,35301,668915,"PL82"
