"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.11991","count.11993","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.19993","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.91991","count.91993","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99993","NUTS_ID"
1,966730,150332,2792390,1927,169,7904,1010,151,8839,27179,2824,163845,1,74,11542,159,82034,13092,297,131992,155,35201,5068,135713,3242,163,50032,23,680,366,26,3309,351,23,6541,1038,1197,"ES53"
