"ID","count.11121","count.11122","count.11123","count.11323","count.11921","count.11922","count.11923","count.11911","count.11912","count.11913","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11321","count.11322","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.11221","count.11222","count.11223","count.12221","count.12222","count.12223","NUTS_ID"
1,1597,185,48215,76,2571,24,75223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HR03"
2,0,0,0,0,56543,9954,550219,1425,541,17459,320554,163973,1565011,506883,232230,2565358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HR05"
3,80023,23386,804700,13415,567207,115564,4730942,130509,47976,525980,1419405,544774,4760149,3505658,1026449,12402335,190,35,1579,39,2,279,372,44,12835,1862,51557,136579,85566,502283,553,219,673,10983,4261,58482,0,0,0,0,0,0,"HR06"
4,114050,55664,767128,141499,153280,56359,1225065,0,0,0,0,0,0,1205085,358015,4814438,0,0,0,0,0,0,4116,595,0,0,0,8592,10126,31893,0,0,0,837,2638,6318,0,0,0,0,0,0,"HR02"
5,4240202,1933133,25424314,359479,20264,9184,162492,79,7,274,138,5,3071,54033,38866,326429,160446,34138,502799,2481,1777,22086,37632,12662,57178,94198,333993,3081744,3131815,12433185,794,891,21366,88901,81446,353432,1168,102,561,135,222,312,"SI03"
6,41961,8963,202257,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,14288,8207,54634,0,0,0,0,0,567,0,0,0,0,0,0,"SI04"
