"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39323","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92992","count.92993","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99921","count.99922","count.99923","count.99991","count.99993","NUTS_ID"
1,2959892,59091,3420107,538177,6947,971664,93347,2349,68252,3008546,31904,4709998,532661,5289,623092,158932,2309,486295,11151,2,60818,1215,7,8848,11317,48,157505,2416849,188333,443755,132802,5486,84617,45805,9260,11201,12735,1920,10063,37,513,5818,1221,62158,3190,40,22794,99,929,38,8934,870540,52569,510563,18835,700,14241,122912,8743,89018,622075,30819,578182,28774,1307,20709,262724,12618,100992,2754,291,949,5862,183,29763,73,9,500,12981,421,163797,285,2054,"IE04"
