"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,102385,52771,766001,13144,4704,155195,1973,178,7974,178183,68157,1127571,22786,3208,275214,586,104,1685,"DEE0"
2,176177,63182,2116751,138,243,1095,20102,4723,324785,217282,69453,4683089,2183,305,38790,48812,9381,1154564,"DE30"
3,1548910,809534,11085362,82719,51505,822935,123283,57462,403920,7896552,5499291,47620849,416308,304808,8603220,279796,82108,2598564,"DE40"
