"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31313","count.31211","count.31212","count.31213","count.31312","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","NUTS_ID"
1,1167498,203953,11280506,60240,13309,331969,43560,7005,591025,62454,5695,162066,2738517,573844,29678316,21097,5044,253274,198122,37408,1947487,54410,11131,211021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRB0"
2,2867377,302269,6811267,96314,17412,668357,174841,16965,242726,10436,344,21569,1472213,207611,4384955,11700,2072,38882,65104,9851,154093,14606,1314,56742,54480,4002,25583,401,630,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRG0"
3,4356240,880697,8318408,156210,24518,787871,159727,33303,114246,6942,693,23956,1610941,403283,5734850,1051,263,6055,187537,92883,828670,10750,1524,45926,910251,173898,911015,96318,62972,2756,1210,6484,12929,204,7,1289,124985,24182,91472,2788,383,1829,"FRD1"
4,84217,33188,567397,1769,408,7774,4867,258,15881,247,46,631,451300,152528,4565257,2058,1829,42574,53719,11935,367537,4472,1406,24119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRD2"
