"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19911","count.19913","count.19111","count.19112","count.19113","count.19311","count.19313","count.19912","count.19991","count.19993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,664557,64036,3965009,431,127,2969,25078,2836,454608,203,4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SE11"
2,8471943,1319313,48637608,278327,32270,2377700,199571,26280,2612619,52039,521799,40155,5956,353483,356,2934,5273,12,8478,166636,20725,882904,10465,70,62965,41909,3702,397629,16121,3379,141104,469,1781,49563,2800,750597,585,55,62470,"SE12"
3,572630,86412,5927029,193606,6152,2431278,52685,5896,1191257,98,2323,59,2,6806,0,0,18,0,0,3127,217,64457,528,19,10125,379,74,20255,155,9,7278,0,0,1937,150,52542,0,0,0,"SE31"
