"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,1710349,187450,4376125,296472,13014,2878080,461673,46465,1185559,29653,1663,154798,3299,765,103726,1155,1,30845,4137730,716099,7011050,938777,136092,4814466,493166,74435,1272097,225769,46925,421383,12462,1813,119413,3449,50,205444,"PL21"
2,0,0,0,3679,178,47302,0,0,0,750,0,2626,0,0,0,0,0,0,0,0,0,12744,57,178486,0,0,0,848,0,3776,0,0,0,0,0,0,"PL22"
3,3696632,317223,10623356,543860,6110,2601041,699100,87952,1588690,16631,46,126585,31829,3539,79099,2664,9,5756,1760815,151406,6455147,156953,1226,2025954,228231,30648,956012,3193,123,32058,25354,12337,112028,3587,99,541291,"SK04"
4,2424524,575461,6088117,535853,28661,3774664,328574,70113,468748,37436,516,71058,9372,2944,26220,0,0,0,2020010,453983,7335421,1178001,24788,7518744,249932,37076,700412,5611,767,54302,16705,3629,607116,5810,32,56658,"SK03"
