"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,2386630,2636607,16243766,215184,416539,1457528,70118,21918,351870,202708,160436,803420,5829,4833,17814,47490,9710,93973,280657,201797,1186000,16967,17115,89944,60871,13229,204292,250182,187584,687893,7540,3753,25106,216549,37996,305039,5517,788,3113,"SE21"
