"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91113","count.91911","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92913","NUTS_ID"
1,8695,26,61568,231,1,1971,3913,3,139276,6683746,1066383,25588352,131200,17217,740979,45719,3766,268715,50,317,207,7873,3428,296,25623,691,1,1508,288,640,"EE00"
2,12636983,1767592,47113431,234840,19931,2227401,77237,4967,1005196,15913,254,90543,247,8,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LV00"
