"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12221","count.12222","count.12223","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,3918813,210985,32960492,127858,432,912486,344640,22227,1179957,112088,6575,917365,56352,10917,375917,2031833,233714,15921177,95798,2594,845268,175311,11492,521569,1422,34,1044,89070,14564,922338,95153,9096,374673,28648,3424,238408,3420,37,11798,37547,3487,267099,2,2,167,53038,16733,1499234,8471,3905,76372,8576,2099,182156,70340,12887,696460,3380,323,29069,25012,5970,243664,13200,5858,218918,1273,1214,14829,33949,7409,471109,79,18,2834,"EL65"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4966,191,105077,1875,158,22481,4714,154,85186,0,0,0,"EL30"
