"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.19993","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","count.99993","NUTS_ID"
1,192885,33559,616666,127663,101945,189431,15099,14829,59496,225944,55337,976181,163384,53643,204641,43233,13496,146382,62942,8688,310250,28788,3160,26758,60592,11205,132654,724,56515,16244,139181,141889,47052,112303,44570,7462,163067,89508,16289,183675,40265,9261,157013,174373,17963,510332,260894,108850,352373,74447,33366,396797,576050,23069,770551,99060,7036,151899,270223,21668,1090864,200,5897,"EL42"
