"ID","count.11121","count.11122","count.11123","count.11921","count.11923","count.12121","count.12123","count.11221","count.11222","count.11223","count.11922","count.12122","count.12221","count.12222","count.12223","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19221","count.19222","count.19223","count.19921","count.19922","count.19923","count.91121","count.91122","count.91123","count.91221","count.91222","count.91223","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92221","count.92222","count.92223","count.92921","count.92922","count.92923","count.99121","count.99122","count.99123","count.99921","count.99922","count.99923","count.11321","count.11323","count.12321","count.12322","count.12323","count.11322","count.31121","count.31122","count.31123","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","NUTS_ID"
1,5994,17,127502,68,3849,161,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT21"
2,145494,25654,1381708,13311,102658,17215,122376,19826,6599,130434,5340,28125,5396,1751,30828,3884,3922,34625,1199,966,29805,2973,957,18189,5098,2430,103414,16979,11483,269504,224,19,2686,1096,94,7322,1025,163,8678,1895,204,8472,4,35,2532,1706,1056,60338,403,454,45264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITH4"
3,32301,507,831508,52886,928802,2922,49257,0,0,0,1438,421,0,0,0,665,11,61622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,118,790,13,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,"HR03"
4,2437497,219911,17251312,16050,104212,974799,2197707,0,0,0,2749,175412,0,0,0,7247,3874,42133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173281,646820,86664,16095,140096,23561,0,0,0,0,0,0,0,0,0,0,0,0,"SI03"
5,6109723,1079298,41348044,186893,1196160,2963024,10739576,22026,2365,40288,5872,1465832,16571,5479,24153,55896,32350,531681,12,0,248,0,0,164,176,2,2477,5266,1829,22336,1072,240,1568,980,476,7607,0,0,0,0,0,0,0,0,0,1,1,212,7,23,1380,38315,408565,111201,67077,395577,11792,1749,1,53698,94269,83546,595623,7239,4581,53480,5241,7569,9326,"SI04"
