"ID","count.11131","count.11132","count.11133","count.11931","count.11932","count.11933","count.12131","count.12132","count.12133","count.12931","count.12932","count.12933","count.19131","count.19132","count.19133","count.19931","count.19932","count.19933","count.19993","count.91131","count.91132","count.91133","count.91931","count.91932","count.91933","count.92131","count.92132","count.92133","count.92931","count.92932","count.92933","count.99131","count.99132","count.99133","count.99931","count.99932","count.99933","NUTS_ID"
1,25142,901,56727,936,29,3465,97766,14288,248313,14918,1681,53561,4809,100,22523,8129,242,55728,12,157698,8208,136614,20260,522,52581,244492,7999,95177,111539,4602,182991,155321,3382,325162,200920,3558,1947457,"RO22"
