"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31313","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.31312","count.31911","count.31913","NUTS_ID"
1,9207839,1205358,29651962,76427,10661,1535527,1182237,151820,772362,127144,10410,326296,3248286,472406,7552713,3223,52,32610,1142778,185743,766731,32838,2657,137617,1695,4,2406,321,53,189883,47956,110623,98066,27416,49931,745,35,1720,0,0,0,"FRB0"
2,9225,1063,8015,0,0,0,734,56,658,0,0,0,885754,164599,851102,0,0,0,298409,59767,229849,987,231,3782,66095,8825,43913,77850,36124,1799683,367866,1258172,730730,172952,436357,2731,1103,10666,21833,0,0,"FRI2"
3,621932,77898,1038373,805,764,17345,263139,57595,114644,14560,2093,32373,243403,36777,454999,541,2,3043,304509,61992,90931,15279,2293,73758,100261,7005,48682,85678,53170,31275,5289,45386,73799,14247,26831,91,58,5536,24815,0,0,"FRC1"
4,1752404,243019,2571085,0,0,0,1182609,150324,510808,23333,3497,59510,4639826,672348,4066058,0,0,0,2592675,349791,1168131,30134,6627,123381,365026,59814,297017,282660,107429,2692095,436773,1844912,2454876,339647,945839,10354,882,18635,31484,10,134,"FRK1"
