"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12923","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32911","count.32912","count.32913","count.39111","count.39112","count.39113","count.39911","count.39912","count.39913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,13630483,1113409,22210228,1678710,81440,2338062,108208,8205,1450585,98973,19193,555200,2921461,653146,18514447,100250,16901,276018,52922,6717,655993,165032,78383,2987608,29403,1218,1357,27415,15,18,2720,852,963,52495,183970,11373,269129,5463,360,21158,117350,10305,466515,1736,284,34421,56,1,3121,115,42,5893,119257,9004,732494,3717,295,15650,901,143,16826,3808,1256,47641,85784,42198,836776,646,426,11028,16771,9384,185432,2440,634,41840,11,3,1067,2113,745,83787,"ITG1"
