"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12123","count.19111","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.91991","count.91993","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99113","count.99911","count.99913","count.99993","NUTS_ID"
1,81207,333,271832,13180,324,60156,5122,23,34326,3921,89,16244,1,1408,72,51,30,1,689,5608,137,67926,3011,33,36607,708,679,2505,221,27380,333,15,5496,9,65,1696,164,"ITF3"
