"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.91991","count.91992","count.91993","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92993","count.99121","count.99122","count.99123","count.99321","count.99323","count.99921","count.99922","count.99923","count.99991","count.99992","count.99993","NUTS_ID"
1,266386,18830,113283,955,47,211,9861,715,9860,2002283,46381,1032315,64280,530,50537,140997,12735,77239,1101,26,5609,3821,143,41799,1451758,353867,387262,28482,2714,21288,44868,5847,31534,2386155,359670,735650,99375,2289,154542,29451,4869,15247,7834,252,27980,2450,346,27841,357870,57091,121358,3735,60,455,114020,16349,40849,1545,148,395,1074978,237078,487968,14913,381,23305,301346,37037,143655,6255,3425,3052,275,30612,1,276,5270,581,102344,380,8,2268,"IE05"
