"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31321","count.31322","count.31323","count.31911","count.31912","count.31913","count.31921","count.31922","count.31923","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.32912","count.32913","count.32921","count.32922","count.32923","count.11921","count.11922","count.11923","count.32911","NUTS_ID"
1,56787,224244,1436944,33768,115629,824636,15096,99028,328435,6100,21291,67387,2569,3525,92250,20379,73570,286986,67371,260639,744902,4894,32535,68674,34175,176439,433171,515,1689,33766,828,1114,22879,51914,223792,743949,28522,157627,544184,20377,94768,255147,19630,118175,342581,349,243,2167,77,120,2303,10075,40456,101024,38217,218552,475871,1021,3350,9770,23968,130830,315768,4,3037,3,1,8216,0,0,0,0,"AT31"
2,3605,1334,7562,611,2,571,526,0,14,191,83,156,0,0,0,372031,156358,933892,1009447,57269,6192297,41758,14614,67069,40828,5810,51951,659,921,5920,633,9,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CZ03"
3,144681,448327,1816552,24417,58497,240072,1263,4732,27225,30,51,850,0,0,0,6772,21229,82789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE21"
4,1129811,1779577,19533003,138631,388525,1726906,85614,132562,1420434,15724,27152,187264,7099,2695,102149,1372118,1646032,15298949,1904234,1609226,13852098,280618,503473,1994181,591149,852448,2426462,53723,35192,742103,5309,6309,60677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55840,158835,416443,375027,508072,1769872,62899,127790,345435,126676,222198,672189,1147,12158,1840,4064,25466,18,68,1914,1414,"DE22"
5,1702,20262,70424,0,0,0,1550,12930,48223,0,0,0,0,0,0,116421,271591,1100756,27604,11570,548524,71020,245146,705591,2116,8110,17624,630,1002,7368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16317,55492,160685,0,0,0,15293,70217,164751,0,0,0,0,0,0,0,0,0,0,0,0,"DE23"
