"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11912","NUTS_ID"
1,46105,4993,127995,20114,2294,64253,134,450,7357851,1148018,20909633,2660591,344009,9532494,196956,16374,404000,0,"PL92"
2,48373,6049,161433,39837,3273,352264,4256,25910,2810995,673801,10087446,2371542,422226,12497125,77765,15238,174274,251,"PL71"
3,12297,802,43099,24198,1909,61476,187,2263,4817597,550636,15306277,1109645,99972,3965278,193563,35796,1166633,50,"PL91"
