"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","NUTS_ID"
1,3287032,110802,32918705,954230,35321,9130169,235209,4731,11346871,7675,77,90198,5949,54,91796,2259,4,1118681,"FI1C"
2,1502179,42504,19709364,590251,17499,8190559,123929,3635,10292909,0,0,0,0,0,0,0,0,0,"FI1D"
