"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12323","count.12921","count.12922","count.12923","count.12991","count.12993","count.19121","count.19122","count.19123","count.19321","count.19323","count.19921","count.19922","count.19923","count.19991","count.19993","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.91991","count.91993","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92993","count.99121","count.99122","count.99123","count.99321","count.99323","count.99921","count.99922","count.99923","count.99991","count.99993","NUTS_ID"
1,557620,10059,183737,44565,270,22264,48431,1221,22100,364803,2508,349375,18023,22798,58168,678,27942,354,196,2194,13,15389,13,217,2594,29,40669,9,428,56534,1063,10803,16619,496,7520,34123,267,14009,1223,171,41030,158,35563,33584,263,29062,58777,815,39006,2632,350,1002,84,5790,152,1084,4553,5,43742,562,1236,"IE04"
