"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.11211","count.11212","count.11213","NUTS_ID"
1,3919,4136,42262,5242,2292,51601,511,218,8650,79495,42444,645842,92367,74936,673799,9648,6724,104647,39529,98468,273598,20484,32326,177209,1,4,153,57311,55973,355349,69782,69538,404330,1197,511,9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE22"
2,130209,160060,699321,8998,12796,51637,6344,2671,39251,1423093,1015994,4227770,94280,86990,332233,23268,9640,395177,311500,541725,1128054,118806,193767,583010,7661,14074,83786,821316,1358592,2302071,211217,385702,506328,14565,14700,109761,123219,18802,717783,481,29,5133,2204028,953324,5644161,59524,42505,270551,14124,2673,47683,3039,8896,11911,39,298,312,202513,146811,566369,25547,29725,57840,65,46,5671,0,0,0,"BE33"
3,59629,79677,211055,5116,15479,15299,63,544,176,1000529,472746,2228137,787498,400219,1100748,2520,718,13179,15507,26500,35096,3028,7486,3959,0,0,0,242110,124589,521627,154703,56591,225263,46,82,422,0,0,4,0,0,0,541011,203217,2159271,49408,18079,145832,0,12,3038,0,0,0,0,0,0,94466,36898,190856,3775,2075,16623,15,24,1661,0,0,0,"BE34"
4,166716,104156,545929,26083,15162,135971,0,0,0,70772,31124,219433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEB1"
5,2008958,1457544,5653057,214785,165785,812915,9078,2264,30740,616325,424215,2420600,69100,50290,377446,4586,909,18423,67,121,965,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,287797,279102,664748,70620,55560,187822,32199,38301,215692,6943,6598,20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEB2"
6,1908978,1203792,9104411,191164,166118,1459782,48295,13826,485895,1771871,845440,11567905,111216,70243,969054,90907,40083,1167840,13402,15305,45677,2984,2048,11500,427,55,2345,16260,12654,23196,1478,1168,5023,374,178,2071,87890,19535,283151,5196,2604,6079,70577,12292,61744,1219,174,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,3,6982,"DEA2"
7,585,157,1588,0,0,0,0,0,0,24294,11545,125837,36022,16781,54714,0,0,0,35,246,0,0,0,0,0,0,0,218703,81675,422645,398231,177100,594025,265,572,4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU00"
8,44734,50758,217464,4253,10400,22683,428,141,7700,236650,203713,1711086,43188,64625,292136,28767,24896,254673,46002,70994,234931,12715,28487,42832,0,0,0,136629,211260,512744,61521,121051,295266,391,145,6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NL42"
