"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.11911","count.11912","count.11913","count.19911","count.19912","count.19913","count.99911","count.99912","count.99913","NUTS_ID"
1,14838807,9296,32751781,46717,99,368684,1151185,1337,8224195,10670,62,181564,2763,46,949605,0,0,0,0,0,0,0,0,0,"FI1D"
2,626508,114,823567,0,0,0,8289928,12764,20212030,0,0,0,110776,342,210725,3170,74,189313,66856,407,179075,47661,369,121666,"NO07"
