"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12923","count.19111","count.19112","count.19113","count.19123","count.19911","count.19912","count.19913","count.19921","count.19922","count.19923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.39111","count.39112","count.39113","count.39312","count.39313","count.39911","count.39912","count.39913","count.91111","count.91112","count.91113","count.91121","count.91122","count.91123","count.91321","count.91323","count.91911","count.91912","count.91913","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92921","count.92922","count.92923","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,653913,425233,1378328,881613,204401,3151850,2591,1784,8125,79165,116066,172227,53307,4447,198038,52812,39934,441099,11495,7861,57074,89683,19489,201693,14150,2527,32997,226,562,6649,4160,32892,199,3303,2809,37215,635,482,2824,46242,47708,86846,25734,6168,50634,5182,9299,18493,510,2233,5046,10490,2054,4698,451,156,793,419,80,1068,262,472,112,231,566,11060,16362,25542,5148,873,15116,2,214,1045,1583,12182,141,1,5025,506,169,1017,101,16,1426,666,951,342,667,1684,2137,"ES12"
