"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19323","count.19921","count.19922","count.19923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92993","count.99121","count.99122","count.99123","count.99321","count.99323","count.99921","count.99922","count.99923","count.99991","count.99993","NUTS_ID"
1,39286,756,18381,4192,151,544,24799,576,10663,735229,12789,612245,12843,21,21063,93882,1168,36016,1398,71,7230,213,357,5266,177,27279,400495,15781,216803,19002,999,21999,12942,202,7168,21,31,321,102,3,468,47346,4825,9481,2566,81,261,35394,3209,8110,859019,29125,514365,6299,47,4405,185643,7584,101235,1971,796,3763,126,13003,65,927,5999,291,56857,42,669,"IE04"
