"ID","count.12111","count.12112","count.12113","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,2689,2627,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PL92"
2,10615803,2099912,40868090,656012,147564,3410887,21648,8488,170440,16915,10699,87692,213735,66172,2044017,102428,7973,729395,"PL81"
