"ID","count.0","count.11111","count.11112","count.11113","count.11911","count.11912","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11913","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","NUTS_ID"
1,5288545,11426,1057,13,171,25,275025,20947,10216,39499,4019,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEB3"
2,19220264,161670,44779,271,2704,875,1421944,422035,3579,58755,15433,231,1566,611,3,3423,875,5,4489,1438,20,1,196666,25003,344,2045,378,2,104273,52665,194,12943,3240,23,0,0,0,"DE26"
3,28082173,170262,70330,980,5480,1090,2066856,526847,5180,128574,19614,174,5906,2461,3,0,0,0,2742,2299,3,11,459237,172694,603,0,0,0,398999,153388,587,85133,32690,105,2401,1122,1,"DE71"
4,12911427,849190,452213,1796,13512,3906,174787,52329,287,7768,1842,15,0,0,0,34120,14245,51,1427,905,8,21,0,0,0,2730,491,2,582,508,0,0,0,0,0,0,0,"DE11"
5,22894299,796064,425774,1450,11911,5536,942639,382281,3024,50465,12910,344,6292,1250,10,87,38,0,2561,2761,3,23,51317,10743,67,0,0,0,35718,17583,58,5803,2273,7,70,3,0,"DE12"
