"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,8355875,30542,82100,126,24182,59616,96,1700,2758,2,213194,459460,771,113389,262312,442,5080,7443,12,"DED4"
2,21831826,160558,244306,432,37980,74748,121,2727,3135,3,1004976,1053170,13783,137385,182452,573,35660,34856,73,"DED5"
3,7673833,25360,43773,35,7142,8850,8,109,316,0,808873,794516,12367,29741,19982,28,31258,43128,48,"DEE0"
4,43043,587,258,1,101,30,0,766,72,0,637,696,5,385,189,3,306,92,0,"DEG0"
5,21474161,184604,155200,358,61975,82915,134,11920,8934,14,864072,641942,22505,669631,566815,6025,93336,58498,739,"DED2"
6,25882567,95548,41901,1144,46347,19719,39,8207,324,11,2070746,1471070,36561,703565,518091,7595,179491,25424,3470,"DE40"
