"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","NUTS_ID"
1,6952457,139,185534,27957,680,111611,70247,446,13891,11797,59,216781,45699,773,154174,41232,485,38634,9663,136,58922,7727,181,25985,2854,83,54354,8652,189,54415,13691,187,133072,39140,494,42475,6171,135,80099,13050,288,37660,8216,147,165753,16295,651,227328,84242,1130,70124,28122,291,571910,21715,1150,96283,6604,204,265974,20819,546,197,"EL42"
