"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99911","count.99912","count.99913","NUTS_ID"
1,52125444,580,392469,61971,937,10608,1226,25,2266208,450630,6685,7532,1009,10,261348,27358,895,3311,949,11,1526,786,2,8902,1126,16,724,52,1,861,81,1,245552,32467,706,744,2,2,48446,16015,174,618,29,3,3,3560,376,11,"FRM0"
