"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.11131","count.11132","count.11133","count.11231","count.11232","count.11233","count.11931","count.11932","count.11933","count.12112","count.12131","count.12132","count.12133","count.12231","count.12232","count.12233","count.12931","count.12932","count.12933","count.31111","count.31113","count.31211","count.31212","count.31213","NUTS_ID"
1,6519114,329766,138,1854,866911,1747,4283,9065,20,94,353,13,27276,28,559,312,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES52"
2,80037444,935904,1749,24318,7925096,30563,254530,88063,798,1212,154811,3088,929113,5334,31811,23430,210,185,214,141,2,185685,3293,6266,4256,86,85,223,2189,601,6,122343,3356,6140,3437,119,49,3012,112,36869,139,1525,"ES24"
3,1387393,6305,0,318,7962,62,70,1321,1,5,178,6,6172,66,172,497,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES51"
