"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.11311","count.11312","count.12311","count.12312","count.11313","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.91111","count.91112","count.91113","count.91911","count.91912","count.92111","count.92112","count.92911","count.92912","count.92913","count.19311","count.19312","count.32913","count.91913","count.92113","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,169742,5401,851,9,2124,178,2,7847,2115,12,5448,3717,12,262,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRB0"
2,161892,5043,4327,26,0,0,0,7,0,0,2425,1210,3,0,0,0,91,340,286,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FR10"
3,8309295,760278,107277,1850,1536,24,4,8558,1969,16,1101265,217343,2974,207,13,0,3195,1353,220764,71213,9,753,20271,2535,21,761,383,1,5204,1168,12,1973795,233323,5451,1199,12,6,1945,214,2,7272,662,12,2048995,353916,6056,64738,11216,187,2947,560,23715,2185,27,97,9,151,11,611,86,3,0,0,0,0,0,0,0,0,0,0,0,"FRD1"
4,66549530,4219634,1789341,8452,92279,33553,206,45963,13921,67,5059628,1138971,11654,52293,18000,104,194113,83587,343973,84391,435,938,205848,66012,398,33354,6451,28,3175,3354,3,233532,107314,545,1997,420,2,10367,9733,35,0,0,0,99748,12009,243,11808,1492,38,2115,48,27860,12681,38,10426,8562,1989,891,2802,2146,5,1242,1084,3,10,2,1335,541,4,9687,935,11,"FRD2"
