"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12213","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","NUTS_ID"
1,23066413,1619832,43114,17557,8060,8,53,587612,7947,9223,43730,5810,196,1773107,42182,43739,1092,6,477791,13654,9386,17321,679,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES61"
2,53337314,3824527,76735,40278,82871,1842,302,930732,15978,14066,72659,646,200,9230698,91458,77257,35931,383,1922471,19352,18666,145995,512,1435,151,63013,263,269,27898,16,204,1902939,10541,1284,244317,626,233,17075,139,18,"ES43"
