"ID","count.0","count.11111","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","NUTS_ID"
1,683558,482,84389,2493,173,53721,1607,126,2241,41,5,0,0,0,0,0,0,0,0,"RO22"
2,76074177,2245840,7681619,1017767,11485,1542782,143456,2396,242339,48389,380,110953,3649,569412,37661,1294,34934,3832,89,"RO31"
3,8028667,0,855940,205069,1358,13049,6142,25,145193,47332,183,0,0,0,0,0,0,0,0,"RO32"
4,79002,15,16300,416,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"RO12"
