"ID","count.0","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31911","count.31912","count.31913","count.32911","count.32912","count.32913","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.91911","count.91912","count.92911","count.92912","count.11311","count.11312","count.11313","count.12311","count.12312","count.12313","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.91913","count.92913","NUTS_ID"
1,243485,117153,559,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL01"
2,2059565,159242,2145,205,205719,756,176,279339,3040,495,248646,778,238,15696,395,39,71713,1716,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL02"
3,18011618,2423118,23463,2582,382191,373,277,3416902,159780,5475,30129,0,24,118974,1382,176,813187,15905,1181,2252,9,1,10905,4,18,51023,1786,73,8889,546,10,143,3,432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL03"
4,16560974,29301,909,54,0,0,0,49834,14892,83,0,0,0,0,0,0,0,0,0,755459,28176,1059,292696,16606,587,3484122,619335,6616,90874,23590,266,0,0,991,61,87,70,2,248760,214316,856,1015,115,4,759,188,3,0,0,"EL53"
5,37149895,2040466,22110,2000,201522,108,80,7582931,1166283,13522,187865,56,76,0,0,0,0,0,0,0,0,0,0,0,0,137591,35217,196,0,0,0,3252,112,112779,5234,0,0,0,962,651,2,0,0,0,0,0,0,3,229,"MK00"
