"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12991","count.19111","count.19112","count.19113","count.19311","count.19312","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","NUTS_ID"
1,43268857,24863,2493882,141019,3470,1116469,43678,1486,289501,21750,541,12,27810,830,61,643,10,31813,1287,40,111765,5669,189,16636,531,38,119486,5487,240,9967,131,30,3332,5,1,68675,2809,78,89,"SE32"
