"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12911","count.12912","count.12913","count.19111","count.19911","count.19912","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31311","count.31312","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99911","count.99912","NUTS_ID"
1,18033737,17,149582,20137,362,28883,190,65,2940,724,7,11902,236,17,1059484,69906,2737,64343,874,166,256,10,63288,2128,150,69,574,1,57643,25136,203,1620,673,5,383,615,175265,62290,573,5849,1120,16,254,144,1,1038,13,2,13871,202,32,530,8,1,7998,1525,11,324631,5803,779,39574,27,100,11523,254,19,206,13,1075,267,"ITG2"
