"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11913","NUTS_ID"
1,45944692,214850,53553,267,2219041,540991,2415,93863,29300,111,88527,30387,110,1832,255,26690,12977,29,331612,67583,396,6252126,1431079,7696,48310,13928,52,357766,135063,486,1222,798,2,23641,13023,33,0,"AT21"
2,21765119,511915,236514,693,493025,54299,471,11291,4531,9,12134,655,12,13527,14307,424,55,0,1077140,343320,1643,5393786,501079,5641,29179,9586,17,14508,2566,22,2398,524,4,1096,367,3,14,"AT22"
3,3612729,0,0,0,127908,96852,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202779,258208,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT32"
4,443914,0,0,0,5879,195,2,0,0,0,0,0,0,0,0,597,9,2,0,0,0,19871,4754,38,0,0,0,0,0,0,0,0,0,89,5,0,0,"ITH4"
5,2800838,0,0,0,125126,8648,137,0,0,0,639,416,6,0,0,132,0,0,0,0,0,208143,27393,205,0,0,0,11124,3781,8,0,0,0,260,78,0,0,"SI03"
6,2307969,0,0,0,137144,12772,149,0,0,0,0,0,0,0,0,8491,15,16,0,0,0,74561,45811,111,0,0,0,0,0,0,0,0,0,2038,1908,3,0,"SI04"
