"ID","count.0","count.255","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39921","count.39922","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.91991","count.91992","count.91993","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92992","count.99121","count.99122","count.99123","count.99321","count.99322","count.99921","count.99922","count.99923","count.99991","count.99992","NUTS_ID"
1,17335323,4455,8273304,173167,10238,286996,1330,351,228100,7048,249,12615940,45974,16938,1881000,2109,2288,257701,1533,289,12164,253,7,19,15764,448,6,2825962,65987,3549,24132,80,41,9050,173,7,2192063,36325,2237,137717,39,200,3983,210,11,830,24,2,663,1,1304276,69018,1505,27062,961,34,378221,13556,313,12561,107,6,599368,1457,789,106964,122,169,253522,2971,357,3644,332,4087,121,3,61,1,19190,430,8,903,10,"IE04"
