"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91911","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92913","count.11313","NUTS_ID"
1,27804735,8269,24,12,228,1,3719,2,7,6134209,659712,7966,120055,11806,120,44214,2991,60,50,203,3,3289,24,2,691,1,1,288,1,0,"EE00"
2,52231054,11499401,1117889,14083,225587,14149,74506,4053,95,15715,236,17,246,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,"LV00"
