"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,27558187,1291912,4117,2107,16551,2,13,27812,62,41,3350655,69982,5672,40366,32,54,111046,1274,198,"FI1D"
2,56986290,187318,44,182,2099,0,1,10068,8,14,9962734,2854,14139,78784,22,82,274723,258,297,"SE33"
