"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12311","count.12313","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","NUTS_ID"
1,93049423,2282275,44462,57706,159563,2920,3451,2270363,54922,52022,857159,25248,26028,11313,19,139,75133,3613,654,44018,1873,265,526044,5593,10691,35967,2953,2302,164761,9912,2294,162157,11405,4916,620,39,14993,894,270,20308,739,535,"ES61"
2,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES42"
