"ID","count.0","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.91121","count.92121","count.92122","count.92123","count.92321","count.92911","count.92912","count.92913","count.92921","count.92922","count.92923","count.99111","count.99113","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99911","count.99912","count.99913","count.99921","count.99922","count.99923","NUTS_ID"
1,8087087,37836,7537,848,9354,1641,9,642515,68209,20859,97477,18074,2056,11372,328,225,31939,1706,2363,83,5,3929,47,138,85104,23771,2080,123462,18522,12430,3392,574,24,339,141,12,81,96565,2805,4954,173,215,4,597,5096,334,1474,2527,2170,79054,2584,11111,516,17,414,15181,123,4254,19334,703,7043,"ES11"
