"ID","count.0","count.11121","count.11122","count.11123","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11111","count.11112","count.11113","count.11211","count.11212","count.11221","count.11222","count.11223","count.12221","count.12222","count.12223","count.31121","count.31122","count.31123","count.31221","count.31222","count.31921","count.31922","count.32121","count.32122","count.32123","count.32221","count.32222","count.32223","count.32921","count.32922","count.32923","count.91111","count.91112","count.91113","count.91121","count.91122","count.91123","count.91211","count.91212","count.91221","count.91222","count.91911","count.91912","count.92111","count.92112","count.92121","count.92122","count.92211","count.92212","count.92911","count.92912","count.12212","count.11213","count.12211","NUTS_ID"
1,4695830,6646,18,6,3449,1084,5,117935,1795,100,707,546,6,159208,3155,152,46026,12804,78,1105872,53665,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CH05"
2,48052227,2461258,588172,3443,87,0,0,81430,7747,111,262706,267504,695,6654742,593032,7435,1590,2108,2,798668,28320,962,3113,3041,9,10,24,2383,5638,13,3771,8366,43,11720,16880,36,14,287,23,31,38320,107289,178,359,1209,5,5433,11142,18,2144,1320,7,9271,2064,18,7,26,8,66,368,197,81,195,4,31,12,35,40,119,0,0,0,"ITC4"
3,2906915,320264,74354,499,0,0,0,55,34,0,1862,1791,9,3996,9838,54,9,9,0,171,192,0,843,899,2,42,84,0,0,0,75,217,0,90386,96763,312,0,0,263,720,499,1062,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,3,1,3,11,0,0,"ITH3"
4,1652903,2724,2316,5,0,0,0,53,29,0,45809,18584,78,347612,1602,383,3126,1,0,74200,591,77,2645,3289,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITH1"
5,22816716,1666127,218715,1964,64,33,1,51339,3060,75,334418,132363,633,2325196,175276,2885,3319,1202,2,237678,3609,236,64170,31040,156,88,189,236,490,1,605,1613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1,113,"ITH2"
