"ID","count.0","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32913","NUTS_ID"
1,2906850,507929,24217,1170,1864,6,2,52506,616,124,1887,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PT1B"
2,45373820,11100496,303513,31641,520,5,0,6522176,139693,17749,94098,1593,230,34883,970,85,7059,65,24,47,39,2,223789,7294,609,389516,4571,954,1349,6,"PT1C"
3,27447895,3959464,185013,11321,12712,415,41,573207,11500,1313,41568,1481,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PT1D"
