"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,22669150,1687107,181110,1980,293840,12958,298,455667,45159,530,29526,1568,44,3190,746,5,1129,1,2,4095169,704870,4522,933875,135560,1253,488889,73753,584,224823,46826,372,11990,1790,7,3371,47,1,"PL21"
2,232298,0,0,0,3648,175,5,0,0,0,747,0,1,0,0,0,0,0,0,0,0,0,12657,55,15,0,0,0,843,0,2,0,0,0,0,0,0,"PL22"
3,25914459,3408375,177434,2877,535327,6028,577,619541,46744,501,16044,46,15,28037,1953,21,2631,9,1,1648495,87964,1854,153480,1098,210,212135,19892,177,3175,123,4,24004,9733,26,3501,86,7,"SK04"
4,27263027,2340798,406254,2182,530131,27218,471,322862,54401,264,37336,515,19,9075,2072,7,0,0,0,1908241,326795,1869,1155181,23773,1271,236646,29811,193,5592,765,5,15870,2883,16,5673,30,12,"SK03"
