"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.32111","count.32112","count.32113","count.32911","count.32912","count.32913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","count.99992","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","NUTS_ID"
1,5226463,4773,1153456,26812,2896,140226,10386,327,381,1,75121,5833,212,118588,28232,345,3758,3645,9,12192,366,26,55985,571,254,5296,51,21,488325,18349,1154,177888,18108,399,118986,10917,272,315817,72856,946,121545,26416,442,307929,32738,647,2107,29,0,0,0,0,0,0,0,0,0,"EL42"
2,134119,0,2936,30,4,1219,0,2,0,0,770,5,0,0,0,0,0,0,0,220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319,306,14,1402,22,1,2236,74,6,"EL64"
