"ID","count.0","count.255","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12323","count.12921","count.12922","count.12923","count.12991","count.12993","count.19121","count.19122","count.19321","count.19921","count.19922","count.19923","count.19991","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.91991","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.99121","count.99122","count.99123","count.99321","count.99921","count.99922","count.99923","count.99991","NUTS_ID"
1,873954,139,557148,10058,644,44514,205,55,48363,1220,30,363746,2502,598,17981,23,58067,677,43,354,1,2151,13,13,2581,29,1,9,56515,1063,38,16609,496,35,34094,267,20,1223,40977,158,41,33530,263,34,58746,813,51,2632,1002,84,5,150,4549,5,3,562,"IE04"
