"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11123","count.11211","count.11212","count.11213","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12313","count.12911","count.12912","count.12913","count.11122","count.11321","count.11322","count.11323","count.11921","count.11922","count.12121","count.12122","count.12123","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32911","count.32912","count.32913","NUTS_ID"
1,43051191,5129609,119250,453247,5971,87,1584228,99682,61527,5440,791,60631,2708,1880,785064,26838,114323,404360,26309,14031,631,16,42348,6286,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES41"
2,16665302,1226445,133850,132571,187352,14981,465185,39991,23214,6,0,50898,7936,381,164777,25200,12645,176450,25668,2824,0,0,36321,7909,68,37810,24,2,12,341,23,3443,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES21"
3,72887,936,54,91,0,0,4181,424,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES22"
4,24753388,2261928,12696,214205,0,0,530675,21125,17032,922,93,27508,938,787,335412,16648,47189,123492,9431,2205,344,0,13040,1460,216,0,0,0,0,0,0,0,0,0,14373,338,600,29026,71,3865,1740,3,4,26376,2015,468,7952,52,297,4470,204,18,"ES23"
