"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","NUTS_ID"
1,47375521,123823,759,12788,43846,305,1981,147373,1928,6694,328608,9753,7246,5363,414,70,8099,454,208,2845,38,110,4974,17,372,27066,1739,886,114014,1455,2726,3336,286,2,3661,160,86,"ES52"
2,2874436,0,0,0,346,0,0,0,0,0,64953,186,1069,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,81347,284,467,0,0,0,0,0,0,"ES62"
3,47253357,8364,142,182,211265,2170,5287,24159,373,245,841502,29359,26830,115,0,0,13808,1482,30,1055,5,12,27387,592,128,20251,239,169,251478,8159,4618,16,0,0,4917,199,5,"ES42"
