"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11211","count.11212","count.11213","count.12211","count.11121","count.11122","count.12121","count.12122","NUTS_ID"
1,14724673,346137,240803,561,1547,251,3,4319,795,6,1266920,887652,2755,7322,1777,6,8162,1641,11,0,0,0,0,0,0,0,0,"DEE0"
2,21300745,786954,392611,1185,1744,140,1,47413,10911,73,787551,418963,1398,4012,1243,1,36808,6784,50,5184,1652,3,21,0,0,0,0,"DE92"
3,11767548,52436,42767,832,465,131,0,1634,293,1,950108,628126,87469,42714,10513,4030,26625,3897,180,0,0,0,0,0,0,0,0,"DE93"
4,39779074,1286089,756426,1993,7691,2665,8,65215,17932,108,1730347,1299490,21896,24375,9985,345,55821,19434,157,62,209,0,0,73,26,10,12,"DE91"
