"ID","count.0","count.255","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32921","count.32922","count.39121","count.39122","count.39123","count.39921","count.39922","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92992","count.92993","count.99121","count.99122","count.99123","count.99321","count.99322","count.99921","count.99922","count.99923","count.99991","NUTS_ID"
1,12695720,19154,2948112,58487,3083,533915,6946,667,93140,2348,122,2992222,31799,3091,529237,5284,701,158692,2281,109,11118,2,2,1215,7,11298,47,3,2414798,187400,2016,132671,5481,102,45777,9260,26,12724,1920,11,37,5799,1221,3182,40,2,926,38,866724,52038,982,18809,700,10,122614,8736,151,621000,30747,695,28737,1305,44,262566,12613,204,2754,291,1,5856,181,5,73,9,12967,419,8,285,"IE04"
