"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.12111","count.12112","count.12911","count.12912","count.31111","count.31112","count.31113","count.31211","count.31212","count.31311","count.31312","count.31313","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.11913","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12913","count.31213","count.31911","count.31912","count.31913","count.32211","count.32212","count.32913","NUTS_ID"
1,709368,57803,7638,78,2928,1071,6,1598,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRB0"
2,3425378,15648,5506,33,1624,183,3,0,0,0,252,21,403,195,1,6,149816,65558,437,866,208,1485,1184,5,430134,250758,1445,47250,28048,149,756,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRG0"
3,79156647,4358647,821160,7890,245146,49649,398,141198,34424,384,69808,5579,2845014,494238,32333,2957,1282394,363083,3571,10466,1174,9564,1484,22,3122953,795126,8738,500724,169573,1547,19316,3565,90,5702,15529,7036,35,163835,33007,372,40,18,5956,767,20,111,132,31,"FRI3"
