"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31121","count.31122","count.31123","count.32111","count.32112","count.32121","count.32122","count.32123","count.32921","count.32922","count.32923","count.12313","count.32113","count.32312","count.32911","count.32912","count.32913","NUTS_ID"
1,29024428,42359,146255,225,1514381,278489,1746,1400,10129,6,48538,1994,43,219835,491398,794,9201587,781447,9824,56,306,1561,6815,2,239417,3748,246,7557,34884,37,164,86,37389,203774,279,148,2350,2,0,0,0,0,0,0,"AT33"
2,3316912,0,0,0,28569,12464,45,0,0,0,526,0,0,0,0,0,1354763,82197,1413,0,0,0,0,0,62911,334,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT32"
3,117184,0,0,0,610,6,0,0,0,0,411,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE21"
4,3644097,0,0,0,395812,17336,456,0,0,0,35341,1046,40,0,0,0,51380,2352,56,0,0,0,0,0,2750,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITH3"
5,35127995,111521,171466,263,1431504,135933,1474,1345,2351,6,105704,2000,98,811352,1762498,2772,6997096,963509,7104,361,2088,6548,10362,21,537665,5591,580,0,0,0,27321,89078,22297,1263,23,0,0,0,4,137,606,367,1073,1,"ITH1"
6,145967,5,0,0,29276,86,16,35,2,0,634,2,0,0,0,0,38785,62,35,0,0,0,0,0,913,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITH2"
