"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12923","count.11313","count.12922","NUTS_ID"
1,14353135,82474,676,7603,147923,2180,37588,449,4,1658,2,185,295,1,65,752,65,231,519007,6680,61124,453405,8849,105781,10708,28,2122,7072,186,1567,5071,18,263,539,173,0,0,"ES11"
2,47631177,2179292,47360,89784,33465,719,7179,401703,7717,170,0,3,5244,40,143,141,25,0,2755039,38729,139811,361026,915,46102,631071,7264,19011,1417,2,855,16270,149,413,4609,32,5857,7,"ES41"
3,25353612,85,113,88,85,0,58,0,0,0,0,0,0,0,0,6,0,0,2397359,27578,83683,1569842,22490,34540,172447,1895,7239,55146,388,3085,4518,5,5,14773,326,0,14,"PT11"
