"ID","count.0","count.11121","count.11122","count.11123","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12921","count.12922","count.12923","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11321","count.11322","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12323","count.11911","count.11912","count.11913","count.11211","count.11212","count.11213","count.11323","count.12911","count.12912","count.12913","count.11221","count.11222","count.11223","NUTS_ID"
1,999747,12246,7788,14,103305,61056,179,1668,1034,2,223,24,37360,21074,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CH02"
2,3063471,59387,13468,77,248,1,0,229958,41813,237,1439,101,891,198,0,5990,9960,2,1053,2032,2,330,209,14549,22656,29,2536,3283,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRF1"
3,1543509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451734,101177,438,21103,8301,32,0,0,33043,7799,43,6982,3312,7,0,1831,193,6,0,0,0,0,0,0,0,0,0,0,"FRF2"
4,25707232,72822,11609,140,0,0,0,2543422,943960,3903,449597,233058,15099,7788,23,2570943,705980,2940,323737,120938,323,13696,3053,235402,75257,286,110743,51753,164,544,2611,848,6,2190,99,7,9,13109,4217,15,0,0,0,"FRF3"
5,44679455,3134849,2818461,5906,28357,27558,60,1099932,817835,1926,355403,223702,63323,33561,91,1939920,743366,2501,561540,156420,686,387166,288156,678704,413978,909,235722,113061,294,562,9646,8926,18,0,0,0,593,23693,15977,20,948,17,1,"FRC2"
