"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","NUTS_ID"
1,91092794,69741,1781,90,21406,293,42,3164,114,6,6833968,36364,7425,1680675,8693,2023,175267,4110,239,39013,230,43,7102,75,2,15133,187,20,"FI1D"
