"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,39331249,3967456,68804,5880,117472,792,156,43432,154,38,35611,833,76,2606318,148500,4737,4189,102,8,1976,277,8,93765,7102,170,"BG34"
2,14803510,1776651,92663,2445,709,59,1,11438,56,9,23529,1617,26,0,0,0,0,0,0,0,0,0,0,0,0,"BG32"
3,31787144,4674106,287475,6930,2093,179,3,4694,408,4,79903,5132,111,0,0,0,0,0,0,0,0,0,0,0,0,"BG33"
