"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.19911","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.91931","count.91933","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","NUTS_ID"
1,61816187,2410405,17994,159643,22110,736,580,3100463,64872,75356,15444,664,123,294207,7467,3017,5338,93,267,480209,10902,18666,4981,3622,54,256866,9483,12056,141,54,76676,3924,1366,1891,700,3,270,2,106443,1223,5819,57026,1273,2318,24235,998,951,196,21,15690,222,149,17508,280,184,8549,708,29,"ES61"
