"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19113","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.91111","count.91112","count.91911","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99911","count.99912","count.99913","NUTS_ID"
1,73731102,2297127,143695,5969,222858,8366,571,22463,2055,44,37501,812,74,7642326,1134768,22172,150843,5302,397,837922,173428,3340,83331,15603,165,1729,5,1001,1,1,1166324,224739,3785,424994,35270,1276,11517,3232,41,6209,787,13,2289386,572328,8793,63293,8396,205,334962,92031,1304,13692,9636,28,499,9,1,62889,5553,248,2871,250,13,11706,461,34,457,16,64,15,1,"ITG2"
