"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92911","count.92912","count.92913","count.99111","count.99112","count.99311","count.99312","count.99911","count.99912","count.99913","NUTS_ID"
1,9913715,1132567,597847,2494,23617,7715,37,42984,18129,83,9300,9035,26,164339,33962,397,5156,360,13,4216,747,14,3452,3476,18,6,228,2778,2412,3,170000,92616,424,279,212,4,5844,3526,8,8414,4185,10,18701,4184,55,910,26,1519,153,4,1440,1504,52,125,1384,1044,1,"FRD2"
